#Copyright 2010, 2011, 2012 Am Faclair Beag
#
#   This program is free software: you can redistribute it and/or modify
#   it under the terms of the GNU General Public License as published by
#   the Free Software Foundation, either version 3 of the License, or
#   (at your option) any later version.
#
#   This program is distributed in the hope that it will be useful,
#   but WITHOUT ANY WARRANTY; without even the implied warranty of
#   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
#   GNU General Public License for more details.
#
#   You should have received a copy of the GNU General Public License
#   along with this program.  If not, see <http://www.gnu.org/licenses/>.
29839,bidh e a' siubhal a' bhaile,Adjective
29840,'s math am brochan a bhith a-staigh,Adjective
29841,am fear a cheanglas 's e a shiubhlas,Adjective
29842,'s iomadh rud a chailleas fear na h-imrich,Adjective
29844,latha na déirce,Adjective
29845,tabhartas na déirce,Adjective
29846,dìol-déirce,Adjective
29847,"bonnach-sruthain, bonnach-struthain, bonnach-sruain, bonnach-struain",None
29848,"oda, oda, oda, oda, odaidh, , , , , , , , oda, odannan, , , , , , , , odaibh, odaibh, , , , , , , , , , od, ",Common Feminine Noun
29849,latha na h-odaidh,Adjective
29850,Là Samhna canar gamhna ris na laoigh,Adjective
29851,Là Fhéill Eòin canar aighean ris na gamhna,Adjective
29852,"baisteadh, baisdeadh, bhaisteadh, bhaisdeadh, baistidh, baisdidh, bhaistidh, bhaisdidh, , , , , , , bhaistidh, baistidhean, baisdidhean, bhaistidhean, bhaisdidhean, , , , , , , baisteadhaibh, bhaisteadhaibh, baistidhean, bhaistidhean, , , , , , , bhaistidhean, , , ",Common Masculine Noun
29853,ainm baistidh,Adjective
29854,cum suas ri [A],Adjective
29855,ola-chrism,None
29856,"bana-ghoistidh, bhana-ghoistidh, bana-ghoistidh, bhana-ghoistidh, , , , , , , bhana-ghoistidh, bana-ghoistidhean, bhana-ghoistidhean, , , , , , , bana-ghoistidhibh, bhana-ghoistidhibh, bana-ghoistidhean, bhana-ghoistidhean, , , , , , , bhana-ghoistidhean, , , ",Common Masculine Noun
29857,uisge a' bhaistidh,Adjective
29858,thoir seachad air uchd-mhacachd,Adjective
29859,cha robh corr a ghuth air [A],Adjective
29860,"torram, torr, tòrr, torradh, torramaid, torraibh, torradh, , , , , , , , , , , , , , , , , torraidh, thorras, torr, thorr, thorr, thòrr, do thorr, torrta, tòrrta, thorrta, thòrrta, thorrainn, thorradh, thorramaid, torrainn, thorrainn, torradh, thorradh, torramaid, thorramaid, torrar, torrtar, tòrrtar, torrar, thorrar, torrar, thorrar, thorradh, do thorradh, thorrte, thòrrte, thorraiste, thorraist, torrte, torraiste, torraist, thorrte, thorraiste, thorraist, , ",Verb
29861,"tòrradh, thòrradh, tòrraidh, thòrraidh, , , , , , , thòrraidh, tòrraidhean, thòrraidhean, , , , , , , tòrradhaibh, thòrradhaibh, tòrraidhean, thòrraidhean, , , , , , , thòrraidhean, , , ",Common Masculine Noun
29862,dèan càl no brochan dhen an-siud!,Adjective
29863,"càl, chàl, càil, chàil, , , , , , , chàil, càil, chàil, , , , , , , càlaibh, chàlaibh, càl, chàl, , , , , , , chàla, , , ",Common Masculine Noun
29864,làrach-breith,Adjective
29865,sgiobalta,Adjective
29866,aig bainnsean is tòrraidhean aithnichear càirdean is eòlaich,Adjective
29867,tha [A] air am bonntachadh san tradaisean,Adjective
29868,thug e toighe dhan eun,Adjective
29869,"toighe, thoighe, toighe, thoighe, toighe, thoighe, , , , , , , thoighe, , , , , , , , , toigheibh, thoigheibh, , , , , , , , , , toigh, ",Common Feminine Noun
29870,"bratag, bhratag, brataig, bhrataig, brataige, bhrataige, , , , , , , bhratag, bratagan, bhratagan, , , , , , , bratagaibh, bhratagaibh, bratagan, bhratagan, , , , , , , bhratagan, , ",Common Feminine Noun
29871,"dealan-dé, dhealan-dé, dealain-dhé, dhealain-dhé, , , , , , , dhealain-dhé, dealain-dhé, dhealain-dhé, dealanan-dé, dhealanan-dé, , , , , , , dealan-dé, dhealan-dé, dealanan-dé, dhealanan-dé, , , , , dhealanan-dé, , , ",Common Masculine Noun
29872,bidh e aig ìre an uairsin,Adjective
29873,thàrmaich am pàipear san t-Sìn,Adjective
29874,tàrmachadh-ghnè,Adjective
29875,"corra-chòsag, chorra-chòsag, corra-chòsaig, chorra-chòsaig, corra-chòsaige, chorra-chòsaige, , , , , , , chorra-chòsag, corra-chòsagan, chorra-chòsagan, , , , , , , corra-chòsagaibh, chorra-chòsagaibh, corra-chòsagan, chorra-chòsagan, , , , , , , chorra-chòsagan, , ",Common Feminine Noun
29876,"tha i Gearmailteach, air a h-ainm",Adjective
29877,tha meuran a' dol a-mach on lus seo,Adjective
29878,"creithleag, chreithleag, creithleig, chreithleig, creithleige, chreithleige, , , , , , , chreithleag, creithleagan, chreithleagan, , , , , , , creithleagaibh, chreithleagaibh, creithleagan, chreithleagan, , , , , , , chreithleagan, , ",Common Feminine Noun
29879,tha cuileagan 'gar séisteadh,None
29880,"séisdeadh, séisteadh, shéisdeadh, shéisteadh, séisdidh, séistidh, shéisdidh, shéistidh, , , , , , , shéisdidh, séisdidhean, séistidhean, shéisdidhean, shéistidhean, , , , , , , , , séisdidhean, shéisdidhean, , , , , , , shéisdidhean, , , ",Common Masculine Noun
29881,tha na meanbh-chuileagan 'gam léireadh,Adjective
29882,bhuineadh seo foighidinn Iòb,Adjective
29883,gearr sìnteag,Adjective
29884,gearr sùrdag,Adjective
29885,tha [A] luasganach,Adjective
29886,"cadag, chadag, cadaig, chadaig, cadaige, chadaige, , , , , , , chadag, cadagan, chadagan, , , , , , , cadagaibh, chadagaibh, cadagan, chadagan, , , , , , , chadagan, , ",Common Feminine Noun
29887,"cadach, chadach, cadaich, chadaich, , , , , , , chadaich, cadaich, chadaich, , , , , , , cadachaibh, chadachaibh, cadach, chadach, , , , , , , , , , ",Common Masculine Noun
29889,"steallag, steallag, steallaig, steallaig, steallaige, steallaige, , , , , , , steallag, steallagan, steallagan, , , , , , , steallagaibh, steallagaibh, steallagan, steallagan, , , , , , , steallagan, , ",Common Feminine Noun
29888,"fuineam, fuin, fuineadh, fuineamaid, fuinibh, fuineadh, fuine, fhuine, fuineadh, fhuineadh, , , , , , , , , , , , , fuinidh, dh'fhuineas, fuin, fhuin, dh'fhuin, do dh'fhuin, fuinte, fhuinte, dh'fhuininn, dh'fhuineadh, dh'fhuineamaid, fuininn, fhuininn, fuineadh, fhuineadh, fuineamaid, fhuineamaid, fuinear, fuintear, fuinear, dh'fhuinear, fuinear, fhuinear, dh'fhuineadh, do dh'fhuineadh, dh'fhuinte, dh'fhuiniste, dh'fhuinist, fuinte, fuiniste, fuinist, fhuinte, fhuiniste, fhuinist, , ",Verb
29890,bonnach-boise,Adjective
29891,"bonnach-boise, chan iarainn am bainne leis",Adjective
29893,blàths is teasrachd fo chabar do thaighe,Adjective
29894,"leòsan, leòsan, leòsain, leòsain, , , , , , , leòsain, leòsain, leòsain, , , , , , , leòsanaibh, leòsanaibh, leòsan, , , , , , , , , , , ",Common Masculine Noun
29895,"sòla, shòla, sòla, shòla, sòla, shòla, , , , , , , shòla, sòlachan, shòlachan, , , , , , , sòlaibh, shòlaibh, sòlachan, shòlachan, , , , , , , , , ",Common Feminine Noun
29896,sòla uinneige,Adjective
29897,leòsan uinneige,Adjective
29898,àrd-doras,Adjective
29899,prìomh-dhoras,None
29900,thog e an galar seo o bhràthair,Adjective
29901,"briathlach, bhriathlach, briathlaich, bhriathlaich, briathlaiche, bhriathlaiche, , , , , , , bhriathlach, briathlaichean, bhriathlaichean, , , , , , , briathlachaibh, bhriathlachaibh, , , , , , , , , , , ",Common Feminine Noun
29902,caora cheann-ghalar,Adjective
29904,thalla dhan làimh cheart,Adjective
29905,"coiseachd, choiseachd, coiseachd, choiseachd, coiseachd, choiseachd, , , , , , , choiseachd, coiseachdan, choiseachdan, , , , , , , coiseachdaibh, choiseachdaibh, coiseachdan, choiseachdan, , , , , , , choiseachdan, , ",Common Feminine Noun
29906,thalla air ais!,Adjective
29907,"thig a-steach, thig a-staigh",Adjective
29908,fan a-mach fodha!,Adjective
29909,"laigh a-muigh, laigh a-mach",Adjective
29910,trobhad a-steach fodha!,Adjective
29911,trobhad leotha!,Adjective
29912,na coisich air adhart!,Adjective
29913,làimh cheart!,Adjective
29914,làimh chearr!,Adjective
29916,tha [A] ag obrachadh a choin,Adjective
29917,greis dhen ghrian is greis dhen uisge,Adjective
29918,samhradh breac stiallach,None
29919,thàinig am barr gu ìre,Adjective
29920,fan air falbh gu h-àrd is teàrnaich far an toilich thu,Adjective
29921,foghar geal grianach,Adjective
29922,"'s iomadh rud buidhe nach òr, 's iomadh rud òir bu chòir dhut a sheachnadh",Adjective
29923,tha mi air mo lathadh leis an fhuachd,None
29924,"latham, lath, lathadh, lathamaid, lathaibh, lathadh, lathadh, , , , , , , , , , , , , , , , lathaidh, lathas, lath, lath, lath, do lath, lathta, lathta, lathainn, lathadh, lathamaid, lathainn, lathainn, lathadh, lathadh, lathamaid, lathamaid, lathar, lathtar, lathar, lathar, lathar, lathar, lathadh, do lathadh, lathte, lathaiste, lathaist, lathte, lathaiste, lathaist, lathte, lathaiste, lathaist, , ",Verb
29925,tha mo làmhan san aigheal,Adjective
29926,tha earball sgiobalta a-staigh,Adjective
29927,cha saoil e càil dheth,Adjective
29928,tha an sneachd 'na chathadh,Adjective
29929,"cuithe, chuithe, cuithe, chuithe, cuithe, chuithe, , , , , , , chuithe, cuithean, chuithean, , , , , , , cuitheibh, chuitheibh, cuithean, chuithean, , , , , , , , , ",Common Feminine Noun
29930,tha an sneachd a' dol 'na chuithean ri taobh an rathaid,Adjective
29931,"cuitheag, chuitheag, cuitheig, chuitheig, cuitheige, chuitheige, , , , , , , chuitheag, cuitheagan, chuitheagan, , , , , , , cuitheagaibh, chuitheagaibh, cuitheagan, chuitheagan, , , , , , , chuitheagan, cuidheag, ",Common Feminine Noun
29933,"ursainn, ursainn, ursainn, ursainn, ursainne, ursainne, , , , , , , ursainn, ursainnean, , ursannan, , , , , , ursainnibh, ursainnibh, , , , , , , , , , , ",Common Feminine Noun
29934,"sparr, spàrr, sparr, sparra, , , , , , , , , sparran, , , , , , , , sparraibh, sparraibh, sparran, , , , , , , , sparran, , , ",Common Masculine Noun
29935,"falt, fhalt, fuilt, fhuilt, , , , , , , fhuilt, fuiltean, fhuiltean, , , , , , , faltaibh, fhaltaibh, falt, fhalt, , , , , , , , , , ",Common Masculine Noun
29936,falt buidhe bàn,Adjective
29937,"bogha, bodha, bhogha, bhodha, bogha, bhogha, , , , , , , bhogha, boghachan, bodhachan, bhoghachan, bhodhachan, boghannan, bodhannan, bhoghannan, bhodhannan, , , , , boghaibh, bhoghaibh, boghachan, bhoghachan, boghannan, bhoghannan, , , , , , , , ",Common Masculine Noun
29938,"bogha-frois, bogha-froise",Adjective
29939,gach dath sa bhogha-fhrois,Adjective
29940,dèan sin nas nochdte,Adjective
29941,dathan a' bhogha-fhroise,Adjective
29943,"stireag, stireag, stireig, stireig, stireige, stireige, , , , , , , stireag, stireagan, stireagan, , , , , , , stireagaibh, stireagaibh, stireagan, stireagan, , , , , , , stireagan, , ",Common Feminine Noun
29944,"stireach, stireach, stiriche, stiriche, , , stireach, stireach, stirich, stirich, stiriche, stiriche, stirich, stirich, , ",Adjective
29945,tha falt stireach oirre,Adjective
29946,dearg amaideas,None
29947,"caothach, chaothach, caothaich, chaothaich, , , , , , , chaothaich, caothaich, chaothaich, , , , , , , caothachaibh, chaothachaibh, caothaich, chaothaich, , , , , , , chaothaich, , cuthach, ",Common Masculine Noun
29948,cha toigh leam [A] cus,Adjective
29949,"cus, chus, cuis, chuis, , , , , , , chuis, , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
29950,"dreachmhor, dhreachmhor, dreachmhoire, dhreachmhoire, , , dreachmhor, dhreachmhor, dreachmhoir, dhreachmhoir, dreachmhoire, dhreachmhoire, dreachmhoir, dhreachmhoir, dreachar, ",Adjective
29951,gaisean fuilt,Adjective
29952,"gaisean, ghaisean, gaisein, ghaisein, , , , , , , ghaisein, gaisein, ghaisein, , , , , , , gaiseanaibh, ghaiseanaibh, gaisean, ghaisean, , , , , , , , , , ",Common Masculine Noun
29953,shnìomh i a falt 'na fhigheachain,Adjective
29954,craiceann a' chinn,Adjective
29955,cha déid bòidhchead nas doimhne na an craiceann,Adjective
29956,"lasan, , lasain, , , , , , , , , lasanan, , , , , , , , lasanaibh, , lasanan, , , , , , , , lasanan, , , ",Common Masculine Noun
29957,"dosan, dhosan, dosain, dhosain, , , , , , , dhosain, dosain, dhosain, dosanan, dhosanan, , , , , dosanaibh, dhosanaibh, dosan, dhosan, dosanan, dhosanan, , , , , dhosana, , , ",Common Masculine Noun
29958,"dualach, dhualach, dualaiche, dhualaiche, , , dualach, dhualach, dualaich, dhualaich, dualaiche, dhualaiche, dualaich, dhualaich, , ",Adjective
29959,"logaidh, logaidh, logaidh, logaidh, , , , , , , logaidh, logaidhean, logaidhean, , , , , , , logaidhibh, logaidhibh, logaidhean, logaidhean, , , , , , , logaidhean, , , ",Common Masculine Noun
29960,"ciabhag, chiabhag, ciabhaig, chiabhaig, ciabhaige, chiabhaige, , , , , , , chiabhag, ciabhagan, chiabhagan, , , , , , , ciabhagaibh, chiabhagaibh, ciabhagan, chiabhagan, , , , , , , chiabhagan, , ",Common Feminine Noun
29961,"neulach, neulach, neulaiche, neulaiche, , , neulach, neulach, neulaich, neulaich, neulaiche, neulaiche, neulaich, neulaich, , ",Adjective
29962,"lachdann, lachdann, lachdainne, lachdainne, , , lachdann, lachdann, lachdainn, lachdainn, lachdainne, lachdainne, lachdainn, lachdainn, , ",Adjective
29963,tha dreach lachdann oirre,Adjective
29964,tha dreach neulach air,Adjective
29965,"òige, , òige, , òige, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
29966,cha chreid an òige gun dig an aois,Adjective
29967,"aois, aois, aois, aois, aoise, aoise, , , , , , , aois, aoisean, aoisean, , , , , , , aoisibh, aoisibh, aoisean, aoisean, , , , , , , aoisean, , ",Common Feminine Noun
29968,'s iomadh adhbhar dragh a thig an cois na h-aoise,Adjective
29969,cha dig an aois leatha fhéin,Adjective
29970,an aois mhosach gun dreach,Adjective
29971,'s miosa amaideachd na h-aoise na amaideachd na h-òige,Adjective
29972,"dreach, dhreach, dreacha, dhreacha, , , , , , , , dreachan, dhreachan, , , , , , , dreachaibh, dhreachaibh, dreachan, dhreachan, , , , , , , dhreachan, , , ",Common Masculine Noun
29973,tha dreach air,Adjective
29974,tha i glé coltach ri [A] ann an dreach,Adjective
29975,tha preasan na h-aodann,Adjective
29976,"bòidhchead, bhòidhchead, bòidhcheid, bhòidhcheid, bòidhcheide, bhòidhcheide, , , , , , , bhòidhchead, , , , , , , , , bòidhcheadaibh, bhòidhcheadaibh, , , , , , , , , , , ",Common Feminine Noun
29977,tha do bhòidhchead seachad,Adjective
29978,tha e a' dol air ais gu luath,Adjective
29979,"air ais, ",Other (create single empty record)
29980,'s math do chù nan gobhar nach robh cù nan caorach ann,Adjective
29981,"cùram, chùram, cùraim, chùraim, , , , , , , chùraim, cùraman, chùraman, , , , , , , cùramaibh, chùramaibh, cùraman, chùraman, , , , , , , chùraman, , , ",Common Masculine Noun
29982,na gabh cùram!,Adjective
29983,"cabrach, chabrach, cabraich, chabraich, , , , , , , chabraich, cabraich, chabraich, , , , , , , cabrachaibh, chabrachaibh, cabraich, chabraich, , , , , , , chabraich, , , ",Common Masculine Noun
29984,meur cabair,Adjective
29986,"sitheann, sithionn, shitheann, shithionn, sithinn, shithinn, sìthne, shìthne, , , , , , , shitheann, , , , , , , , , sitheannaibh, shitheannaibh, , , , , , , , , , , ",Common Feminine Noun
29987,sitheann eòin,Adjective
29988,sitheann féidh,Adjective
29989,làn-damh,Adjective
29990,'s éibhinn an obair an t-sealg,Adjective
29991,"currac, churrac, curraic, churraic, , , , , , , churraic, curraicean, churraicean, , , , , , , curracaibh, churracaibh, curraicean, churraicean, , , , , , , churraicean, , , ",Common Masculine Noun
29992,currac clòimhe,Adjective
29993,"stuthaigeam, stuthaig, stuthaigeadh, stuthaigeamaid, stuthaigibh, stuthaigeadh, stuthaigeadh, , , , , , , , , , , , , , , , stuthaigidh, stuthaigeas, stuthaig, stuthaig, stuthaig, do stuthaig, stuthaigte, stuthaigte, stuthaiginn, stuthaigeadh, stuthaigeamaid, stuthaiginn, stuthaiginn, stuthaigeadh, stuthaigeadh, stuthaigeamaid, stuthaigeamaid, stuthaigear, stuthaigtear, stuthaigear, stuthaigear, stuthaigear, stuthaigear, stuthaigeadh, do stuthaigeadh, stuthaigte, stuthaigiste, stuthaigist, stuthaigte, stuthaigiste, stuthaigist, stuthaigte, stuthaigiste, stuthaigist, , ",Verb
29994,"stuthaig, stuthaig, stuthaig, stuthaig, stuthaige, stuthaige, , , , , , , stuthaig, , , , , , , , , stuthaigibh, stuthaigibh, , , , , , , , , , , ",Common Feminine Noun
29995,iarann-curraicean,Adjective
29996,chan eil coltas dad beò faisg,Adjective
29997,sìde bhagarrach,None
29998,"stìom, stìom, stìom, , stìoma, , , , , , , , stìom, stìoman, stìoman, stìomannan, , , , , , stìomaibh, stìomaibh, stìoman, stìoman, stìomannan, , , , , , stìoman, , ",Common Feminine Noun
29999,"creip, chreip, creip, chreip, creipe, chreipe, , , , , , , chreip, creipean, chreipean, , , , , , , creipibh, chreipibh, creipean, chreipean, , , , , , , chreipean, , ",Common Feminine Noun
30000,abair sìde gun seagh,Adjective
30001,"carcais, charcais, carcais, charcais, carcaise, charcaise, , , , , , , charcais, carcaisean, charcaisean, , , , , , , carcaisibh, charcaisibh, , , , , , , , , , , ",Common Feminine Noun
30002,"barrachd, bharrachd, barrachd, bharrachd, barrachd, bharrachd, , , , , , , bharrachd, , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
30003,tha i a' cur gu feum torr mór a bharrachd [A] na bha esan,Adjective
30004,bha na daoine a' cur gu feum torr mór a bharrachd éisg na bha am muir a' ceadachadh,Adjective
30005,teannaich e le ròpa,Adjective
30006,"fearann-cladaich, earann-cladaich",Adjective
30007,bonnach-cuain,Adjective
30008,bonnach-mara,Adjective
30009,"nipean, nipean, nipein, nipein, , , , , , , nipein, nipein, nipein, nipeanan, , , , , , nipeanaibh, nipeanaibh, nipean, , nipeanan, , , , , , nipeanan, , , ",Common Masculine Noun
30010,"maois, mhaois, maois, mhaois, maoise, mhaoise, , , , , , , mhaois, maoisean, mhaoisean, , , , , , , maoisibh, mhaoisibh, maoisean, mhaoisean, , , , , , , mhaoisean, , ",Common Feminine Noun
30011,'s fhearr teicheadh math na droch fhuireach,Adjective
30012,tha [A] aig ìre buain,Adjective
30013,abair annas!,Adjective
30014,chan fhuirich am muir ri uallach 's cha dèan bean luath maorach,Adjective
30015,"srùban, shrùban, srùbain, shrùbain, , , , , , , shrùbain, srùbain, shrùbain, , , , , , , srùbanaibh, shrùbanaibh, srùban, shrùban, , , , , , , , , , ",Common Masculine Noun
30016,"creachann, chreachann, creachainn, chreachainn, , , , , , , chreachainn, creachainn, chreachainn, creachannan, chreachannan, , , , , creachannaibh, chreachannaibh, creachann, chreachann, creachannan, chreachannan, , , , , chreachannan, , , ",Common Masculine Noun
30017,slige-chreachainn,Adjective
30018,"cnomhag, chnomhag, cnomhaig, chnomhaig, cnomhaige, chnomhaige, , , , , , , chnomhag, cnomhagan, chnomhagan, , , , , , , cnomhagaibh, chnomhagaibh, cnomhagan, chnomhagan, , , , , , , chnomhagan, , ",Common Feminine Noun
30019,"giollachan, ghiollachan, giollachain, ghiollachain, , , , , , , ghiollachain, giollachain, ghiollachain, , , , , , , giollachanaibh, ghiollachanaibh, giollachan, ghiollachan, , , , , , , , , , ",Common Masculine Noun
30020,"grìogag, ghrìogag, grìogaig, ghrìogaig, grìogaige, ghrìogaige, , , , , , , ghrìogag, grìogagan, ghrìogagan, , , , , , , grìogagaibh, ghrìogagaibh, grìogagan, ghrìogagan, , , , , , , ghrìogagan, , ",Common Feminine Noun
30021,grìogag-cluaise,Adjective
30022,tha [A] a' dol a bhuain nam faochag,Adjective
30023,tha [A] a' dol a phriogadh nam bàirneach,Adjective
30024,"priogam, priog, priogadh, priogamaid, priogaibh, priogadh, priogadh, phriogadh, , , , , , , , , , , , , , , priogaidh, phriogas, priog, phriog, phriog, do phriog, priogta, phriogta, phriogainn, phriogadh, phriogamaid, priogainn, phriogainn, priogadh, phriogadh, priogamaid, phriogamaid, priogar, priogtar, priogar, phriogar, priogar, phriogar, phriogadh, do phriogadh, phriogte, phriogaiste, phriogaist, priogte, priogaiste, priogaist, phriogte, phriogaiste, phriogaist, , ",Verb
30025,bha i a' priogadh buntàta,Adjective
30026,"croman, chroman, cromain, chromain, , , , , , , chromain, cromain, chromain, , , , , , , cromanaibh, chromanaibh, croman, chroman, , , , , , , , , , ",Common Masculine Noun
30027,tha sin a' dol 'nad aghaidh,Adjective
30028,fada bho thìr,Adjective
30029,beir air air cùl do dhùirn,Adjective
30030,caith an àirde [A],Adjective
30031,éist ris a' mhuir ann an cnomhag ri do chluas,Adjective
30032,cluinnidh am bodhar gliogadaich an airgid,Adjective
30033,"leanabh, leanabh, leinibh, , , , , , , , leinibh, leinibh, , leanabhan, , , , , , leanabhaibh, leanabhaibh, leanabh, , leanabhan, , , , , , , , , ",Common Masculine Noun
30034,aithnichear leanabh air a bheusaibh,Adjective
30035,"mèileam, mèil, mèileadh, mèileamaid, mèilibh, mèileadh, mèilich, mhèilich, , , , , , , , , , , , , , , mèilidh, mhèileas, mèil, mhèil, mhèil, do mhèil, mèilte, mhèilte, mhèilinn, mhèileadh, mhèileamaid, mèilinn, mhèilinn, mèileadh, mhèileadh, mèileamaid, mhèileamaid, mèilear, mèiltear, mèilear, mhèilear, mèilear, mhèilear, mhèileadh, do mhèileadh, mhèilte, mhèiliste, mhèilist, mèilte, mèiliste, mèilist, mhèilte, mhèiliste, mhèilist, , ",Verb
30036,"mèil, mhèil, mèil, mhèil, mèile, mhèile, , , , , , , mhèil, mèilean, mhèilean, , , , , , , mèilibh, mhèilibh, mèilean, mhèilean, , , , , , , mhèilean, , ",Common Feminine Noun
30037,"mèilich, mhèilich, mèilich, mhèilich, mèiliche, mhèiliche, , , , , , , mhèilich, mèilichean, mhèilichean, , , , , , , mèilichibh, mhèilichibh, , , , , , , , , , , ",Common Feminine Noun
30038,"chì mi ann thu, chì mi ann thu!",Adjective
30039,"geumam, geum, geumadh, geumamaid, geumaibh, geumadh, geumnaich, gheumnaich, , , , , , , , , , , , , , , geumaidh, gheumas, geum, gheum, gheum, do gheum, geumta, gheumta, gheumainn, gheumadh, gheumamaid, geumainn, gheumainn, geumadh, gheumadh, geumamaid, gheumamaid, geumar, geumtar, geumar, gheumar, geumar, gheumar, gheumadh, do gheumadh, gheumte, gheumaiste, gheumaist, geumte, geumaiste, geumaist, gheumte, gheumaiste, gheumaist, , ",Verb
30040,"geum, gheum, géim, ghéim, geuma, gheuma, , , , , ghéim, geuman, gheuman, , , , , , , geumaibh, gheumaibh, geuman, gheuman, , , , , , , gheuman, , , ",Common Masculine Noun
30041,"geumnaich, gheumnaich, geumnaich, gheumnaich, geumnaiche, gheumnaiche, , , , , , , gheumnaich, , , , , , , , , geumnaichibh, gheumnaichibh, , , , , , , , , , , ",Common Feminine Noun
30042,dh'fhàg sin blas searbh aige,Adjective
30043,ghabh e barrachd air uair a thìde ris a leughadh,Adjective
30044,bidh adharcan fada air a' chrodh anns a' cheò,Adjective
30045,'s gorm na cnuic a tha fada bhuainn,Adjective
30046,"adharc, adharc, adhairc, adhairc, adhairce, adhairce, , , , , , , adharc, adharcan, , adhaircean, , , , , , adharcaibh, adharcaibh, adharcan, , adhaircean, , , , , , , , ",Common Feminine Noun
30188,so-chleachdachd,Adjective
30047,"donnalaich, dhonnalaich",Adjective
30048,"donnalaicheam, donnalaich, donnalaicheadh, donnalaicheamaid, donnalaichibh, donnalaicheadh, donnalaich, dhonnalaich, donnaladh, dhonnaladh, donnalachadh, dhonnalachadh, , , , , , , , , , , donnalaichidh, dhonnalaicheas, donnalaich, dhonnalaich, dhonnalaich, do dhonnalaich, donnalaichte, dhonnalaichte, dhonnalaichinn, dhonnalaicheadh, dhonnalaicheamaid, donnalaichinn, dhonnalaichinn, donnalaicheadh, dhonnalaicheadh, donnalaicheamaid, dhonnalaicheamaid, donnalaichear, donnalaichtear, donnalaichear, dhonnalaichear, donnalaichear, dhonnalaichear, dhonnalaicheadh, do dhonnalaicheadh, dhonnalaichte, dhonnalaichiste, dhonnalaichist, donnalaichte, donnalaichiste, donnalaichist, dhonnalaichte, dhonnalaichiste, dhonnalaichist, , ",Verb
30049,"nuallaicheam, nuallaich, nuallaicheadh, nuallaicheamaid, nuallaichibh, nuallaicheadh, nuallaich, , nuallanaich, , , , , , , , , , , , , , nuallaichidh, nuallaicheas, nuallaich, nuallaich, nuallaich, do nuallaich, nuallaichte, nuallaichte, nuallaichinn, nuallaicheadh, nuallaicheamaid, nuallaichinn, nuallaichinn, nuallaicheadh, nuallaicheadh, nuallaicheamaid, nuallaicheamaid, nuallaichear, nuallaichtear, nuallaichear, nuallaichear, nuallaichear, nuallaichear, nuallaicheadh, do nuallaicheadh, nuallaichte, nuallaichiste, nuallaichist, nuallaichte, nuallaichiste, nuallaichist, nuallaichte, nuallaichiste, nuallaichist, , ",Verb
30050,cha chreidear an fhìrinn bho bheul nam breug 's nach b' e an fhìrinn,Adjective
30051,"ròlaist, ròlaist, ròlaist, ròlaist, ròlaiste, ròlaiste, , , , , , , ròlaist, ròlaistean, , , , , , , , ròlaistibh, ròlaistibh, , , , , , , , , , , ",Common Feminine Noun
30052,"ròpaireachd, ròpaireachd, ròpaireachd, ròpaireachd, ròpaireachd, ròpaireachd, , , , , , , ròpaireachd, ròpaireachdan, ròpaireachdan, , , , , , , ròpaireachdaibh, ròpaireachdaibh, ròpaireachdan, ròpaireachdan, , , , , , , ròpaireachdan, , ",Common Feminine Noun
30053,Allt an Labhair,Adjective
30054,"cithean, chithean, cithein, chithein, , , , , , , chithein, cithein, chithein, , , , , , , citheanaibh, chitheanaibh, cithean, chithean, , , , , , , , , , ",Common Masculine Noun
30055,tha caochladh cuir air clò Chaluim,Adjective
30056,"clò, clòdh, chlò, chlòdh, clò, chlò, clòtha, clòdha, chlòtha, chlòdha, , , , , chlò, clòithean, chlòithean, clòitean, chlòitean, clòthan, clòdhan, chlòthan, chlòdhan, , , clòibh, chlòibh, clòithean, chlòithean, clòitean, chlòitean, , , , , , , , ",Common Masculine Noun
30057,clò na Hearadh,Adjective
30058,gheibhear bean chagair nuair nach fhaighear bean ghaoil,Adjective
30059,chuala an dùthaich is cù Roib Cheàird e,None
30060,"blaotail, bhlaotail, blaotail, bhlaotail, blaotaile, bhlaotaile, , , , , , , bhlaotail, , , , , , , , , blaotailibh, bhlaotailibh, , , , , , , , , , , ",Common Feminine Noun
30061,cuir dubhan air na dathan,Adjective
30062,tha iomadh tionndadh air [A],Adjective
30063,"sòlas, shòlas, sòlais, shòlais, , , , , , , shòlais, sòlasan, shòlasan, , , , , , , sòlasaibh, shòlasaibh, sòlasan, shòlasan, , , , , , , shòlasan, , , ",Common Masculine Noun
30064,bha mi aig mullach mo shòlais an-dé ach tha mi air cabhsair mo shòlais an-diugh,Adjective
30065,solas mhanaidhean,Adjective
30066,"manadh, mhanadh, manaidh, mhanaidh, , , , , , , mhanaidh, manaidhean, mhanaidhean, , , , , , , manadhaibh, mhanadhaibh, manaidhean, mhanaidhean, , , , , , , mhanaidhean, , , ",Common Masculine Noun
